


Bayesian estimates
==================

Locus Parameter        2.5%      25.0%    mode     75.0%   97.5%     median   mean
  103  M_2->3             0.00     0.00  1525.88 28076.17 64697.27 28381.35   815.95
  103  M_3->4             0.00     0.00  1525.88 27465.82 64086.91 27771.00   732.63
  103  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   697.74
  103  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   694.68
  103  M_6->7             0.00     0.00  1525.88 27465.82 64086.91 27771.00   728.13
  103  M_7->8             0.00     0.00  1525.88 27465.82 64086.91 27771.00   726.87
  103  M_8->9             0.00     0.00  1525.88 27465.82 64086.91 27771.00   702.64
  103  D_6->1          0.00000  0.00020  0.00103  0.00173  0.00340  0.00150  0.00105
  103  D_2->3          0.00000  0.00020  0.00097  0.00167  0.00327  0.00143  0.00098
  103  D_3->4          0.00000  0.00027  0.00103  0.00180  0.00333  0.00150  0.00107
  103  D_4->5          0.00000  0.00033  0.00110  0.00187  0.00340  0.00157  0.00113
  103  D_5->6          0.00000  0.00027  0.00110  0.00180  0.00333  0.00150  0.00109
  103  D_6->7          0.00000  0.00027  0.00110  0.00180  0.00340  0.00157  0.00110
  103  D_7->8          0.00000  0.00027  0.00110  0.00180  0.00347  0.00157  0.00111
  103  D_8->9          0.00000  0.00027  0.00110  0.00180  0.00347  0.00157  0.00114
  104  Theta_1         0.00108  0.00212  0.00282  0.00369  0.00580  0.00313  0.00327
  104  Theta_2         0.00016  0.00084  0.00130  0.00178  0.00308  0.00144  0.00153
  104  Theta_3         0.00015  0.00092  0.00145  0.00211  0.00388  0.00173  0.00188
  104  Theta_4         0.00101  0.00204  0.00279  0.00370  0.00615  0.00315  0.00335
  104  Theta_5         0.00141  0.00260  0.00346  0.00428  0.00652  0.00369  0.00385
  104  Theta_6         0.00112  0.00214  0.00284  0.00375  0.00582  0.00318  0.00332
  104  Theta_7         0.00106  0.00214  0.00287  0.00385  0.00628  0.00329  0.00346
  104  Theta_8         0.00093  0.00193  0.00269  0.00349  0.00576  0.00298  0.00319
  104  Theta_9         0.00151  0.00273  0.00335  0.00439  0.00667  0.00378  0.00394
  104  M_2->3             0.00     0.00  1525.88 28076.17 64697.27 28381.35   931.13
  104  M_3->4             0.00     0.00  1525.88 28076.17 64697.27 28381.35   836.87
  104  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   679.57
  104  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   647.62
  104  M_6->7             0.00     0.00  1525.88 28076.17 64697.27 28381.35   828.29
  104  M_7->8             0.00     0.00  1525.88 27465.82 64086.91 27771.00   656.42
  104  M_8->9             0.00     0.00  1525.88 27465.82 64086.91 27771.00   690.65
  104  D_6->1          0.00000  0.00027  0.00110  0.00187  0.00360  0.00157  0.00116
  104  D_2->3          0.00000  0.00027  0.00110  0.00187  0.00387  0.00163  0.00121
  104  D_3->4          0.00000  0.00027  0.00103  0.00180  0.00360  0.00157  0.00110
  104  D_4->5          0.00000  0.00040  0.00123  0.00207  0.00393  0.00170  0.00132
  104  D_5->6          0.00000  0.00047  0.00137  0.00220  0.00413  0.00177  0.00144
  104  D_6->7          0.00000  0.00027  0.00110  0.00187  0.00373  0.00163  0.00118
  104  D_7->8          0.00000  0.00047  0.00137  0.00220  0.00427  0.00177  0.00147
  104  D_8->9          0.00000  0.00040  0.00130  0.00213  0.00407  0.00177  0.00139
  105  Theta_1         0.00056  0.00136  0.00186  0.00243  0.00382  0.00203  0.00213
  105  Theta_2         0.00014  0.00077  0.00116  0.00155  0.00245  0.00124  0.00128
  105  Theta_3         0.00015  0.00085  0.00130  0.00179  0.00305  0.00146  0.00155
  105  Theta_4         0.00055  0.00131  0.00179  0.00233  0.00369  0.00195  0.00204
  105  Theta_5         0.00100  0.00189  0.00240  0.00294  0.00425  0.00251  0.00257
  105  Theta_6         0.00063  0.00140  0.00186  0.00238  0.00362  0.00200  0.00207
  105  Theta_7         0.00060  0.00139  0.00188  0.00242  0.00378  0.00203  0.00212
  105  Theta_8         0.00063  0.00143  0.00193  0.00245  0.00374  0.00205  0.00213
  105  Theta_9         0.00114  0.00203  0.00258  0.00322  0.00479  0.00276  0.00286
  105  M_2->3             0.00     0.00  1525.88 28076.17 64697.27 28381.35   816.26
  105  M_3->4             0.00     0.00  1525.88 27465.82 64086.91 27771.00   730.39
  105  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   680.79
  105  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   710.15
  105  M_6->7             0.00     0.00  1525.88 27465.82 64086.91 27771.00   731.92
  105  M_7->8             0.00     0.00  1525.88 27465.82 64086.91 27771.00   745.16
  105  M_8->9             0.00     0.00  1525.88 27465.82 64086.91 27771.00   689.71
  105  D_6->1          0.00000  0.00020  0.00097  0.00167  0.00333  0.00150  0.00101
  105  D_2->3          0.00000  0.00020  0.00097  0.00167  0.00327  0.00143  0.00098
  105  D_3->4          0.00000  0.00027  0.00103  0.00180  0.00333  0.00150  0.00106
  105  D_4->5          0.00000  0.00027  0.00110  0.00180  0.00333  0.00157  0.00111
  105  D_5->6          0.00000  0.00027  0.00103  0.00180  0.00333  0.00150  0.00108
  105  D_6->7          0.00000  0.00027  0.00110  0.00180  0.00340  0.00150  0.00109
  105  D_7->8          0.00000  0.00027  0.00110  0.00180  0.00340  0.00157  0.00110
  105  D_8->9          0.00000  0.00033  0.00110  0.00187  0.00347  0.00157  0.00114
  106  Theta_1         0.00050  0.00131  0.00183  0.00245  0.00407  0.00205  0.00217
  106  Theta_2         0.00004  0.00065  0.00103  0.00142  0.00225  0.00111  0.00114
  106  Theta_3         0.00020  0.00092  0.00141  0.00197  0.00358  0.00161  0.00175
  106  Theta_4         0.00047  0.00125  0.00175  0.00231  0.00376  0.00193  0.00203
  106  Theta_5         0.00109  0.00196  0.00252  0.00319  0.00470  0.00273  0.00282
  106  Theta_6         0.00056  0.00135  0.00183  0.00235  0.00361  0.00196  0.00203
  106  Theta_7         0.00053  0.00134  0.00185  0.00240  0.00385  0.00201  0.00211
  106  Theta_8         0.00060  0.00143  0.00196  0.00256  0.00414  0.00215  0.00227
  106  Theta_9         0.00128  0.00222  0.00282  0.00349  0.00515  0.00301  0.00311
  106  M_2->3             0.00     0.00  1525.88 28076.17 64697.27 28381.35   909.40
  106  M_3->4             0.00     0.00  1525.88 28076.17 64086.91 28381.35   776.53
  106  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   726.53
  106  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   695.97
  106  M_6->7             0.00     0.00  1525.88 28076.17 64086.91 28381.35   762.43
  106  M_7->8             0.00     0.00  1525.88 28076.17 64086.91 28381.35   763.19
  106  M_8->9             0.00     0.00  1525.88 28076.17 64086.91 28381.35   788.53
  106  D_6->1          0.00000  0.00013  0.00090  0.00160  0.00333  0.00143  0.00096
  106  D_2->3          0.00000  0.00013  0.00090  0.00160  0.00327  0.00143  0.00096
  106  D_3->4          0.00000  0.00027  0.00103  0.00180  0.00347  0.00157  0.00109
  106  D_4->5          0.00000  0.00027  0.00110  0.00180  0.00353  0.00157  0.00114
  106  D_5->6          0.00000  0.00033  0.00117  0.00193  0.00373  0.00163  0.00125
  106  D_6->7          0.00000  0.00027  0.00103  0.00180  0.00353  0.00157  0.00111
  106  D_7->8          0.00000  0.00027  0.00110  0.00180  0.00353  0.00157  0.00112
  106  D_8->9          0.00000  0.00027  0.00103  0.00180  0.00353  0.00157  0.00110
  107  Theta_1         0.00057  0.00135  0.00184  0.00238  0.00378  0.00200  0.00209
  107  Theta_2         0.00015  0.00078  0.00117  0.00155  0.00240  0.00123  0.00127
  107  Theta_3         0.00016  0.00085  0.00130  0.00179  0.00306  0.00145  0.00154
  107  Theta_4         0.00056  0.00134  0.00182  0.00232  0.00357  0.00193  0.00201
  107  Theta_5         0.00097  0.00183  0.00235  0.00291  0.00430  0.00248  0.00256
  107  Theta_6         0.00064  0.00140  0.00186  0.00236  0.00356  0.00198  0.00205
  107  Theta_7         0.00061  0.00139  0.00186  0.00240  0.00371  0.00201  0.00210
  107  Theta_8         0.00065  0.00142  0.00190  0.00243  0.00377  0.00204  0.00213
  107  Theta_9         0.00110  0.00197  0.00249  0.00309  0.00460  0.00266  0.00276
  107  M_2->3             0.00     0.00  1525.88 28076.17 64697.27 28381.35   828.56
  107  M_3->4             0.00     0.00  1525.88 27465.82 64086.91 27771.00   749.12
  107  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   682.68
  107  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   706.97
  107  M_6->7             0.00     0.00  1525.88 27465.82 64086.91 27771.00   742.78
  107  M_7->8             0.00     0.00  1525.88 27465.82 64086.91 27771.00   744.34
  107  M_8->9             0.00     0.00  1525.88 27465.82 64086.91 27771.00   717.36
  107  D_6->1          0.00000  0.00020  0.00097  0.00173  0.00333  0.00150  0.00102
  107  D_2->3          0.00000  0.00020  0.00097  0.00167  0.00327  0.00150  0.00099
  107  D_3->4          0.00000  0.00020  0.00103  0.00173  0.00333  0.00150  0.00105
  107  D_4->5          0.00000  0.00027  0.00110  0.00180  0.00340  0.00157  0.00112
  107  D_5->6          0.00000  0.00027  0.00110  0.00180  0.00340  0.00150  0.00110
  107  D_6->7          0.00000  0.00027  0.00110  0.00180  0.00340  0.00150  0.00109
  107  D_7->8          0.00000  0.00027  0.00110  0.00180  0.00347  0.00157  0.00112
  107  D_8->9          0.00000  0.00027  0.00110  0.00187  0.00353  0.00157  0.00115
  108  Theta_1         0.00056  0.00138  0.00188  0.00247  0.00396  0.00206  0.00217
  108  Theta_2         0.00016  0.00081  0.00121  0.00160  0.00252  0.00127  0.00132
  108  Theta_3         0.00018  0.00089  0.00133  0.00183  0.00314  0.00149  0.00158
  108  Theta_4         0.00058  0.00139  0.00190  0.00243  0.00380  0.00204  0.00212
  108  Theta_5         0.00103  0.00190  0.00243  0.00298  0.00433  0.00255  0.00262
  108  Theta_6         0.00063  0.00143  0.00190  0.00242  0.00369  0.00203  0.00211
  108  Theta_7         0.00062  0.00145  0.00193  0.00248  0.00379  0.00207  0.00215
  108  Theta_8         0.00069  0.00146  0.00196  0.00251  0.00395  0.00213  0.00222
  108  Theta_9         0.00116  0.00211  0.00268  0.00324  0.00466  0.00278  0.00285
  108  M_2->3             0.00     0.00  1525.88 28076.17 64697.27 28381.35   809.73
  108  M_3->4             0.00     0.00  1525.88 27465.82 64086.91 27771.00   730.17
  108  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   665.24
  108  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   692.29
  108  M_6->7             0.00     0.00  1525.88 27465.82 64086.91 27771.00   719.34
  108  M_7->8             0.00     0.00  1525.88 27465.82 64086.91 27771.00   726.01
  108  M_8->9             0.00     0.00  1525.88 27465.82 64086.91 27771.00   680.23
  108  D_6->1          0.00000  0.00020  0.00103  0.00173  0.00340  0.00150  0.00106
  108  D_2->3          0.00000  0.00020  0.00097  0.00167  0.00327  0.00150  0.00099
  108  D_3->4          0.00000  0.00027  0.00103  0.00180  0.00333  0.00150  0.00108
  108  D_4->5          0.00000  0.00033  0.00110  0.00187  0.00340  0.00157  0.00113
  108  D_5->6          0.00000  0.00027  0.00110  0.00180  0.00340  0.00157  0.00111
  108  D_6->7          0.00000  0.00027  0.00110  0.00180  0.00340  0.00157  0.00111
  108  D_7->8          0.00000  0.00027  0.00110  0.00180  0.00347  0.00157  0.00111
  108  D_8->9          0.00000  0.00027  0.00110  0.00187  0.00353  0.00157  0.00117
  109  Theta_1         0.00062  0.00148  0.00202  0.00262  0.00421  0.00221  0.00232
  109  Theta_2         0.00021  0.00087  0.00127  0.00168  0.00267  0.00135  0.00140
  109  Theta_3         0.00016  0.00089  0.00134  0.00186  0.00322  0.00150  0.00160
  109  Theta_4         0.00055  0.00134  0.00183  0.00236  0.00376  0.00197  0.00207
  109  Theta_5         0.00103  0.00190  0.00244  0.00305  0.00452  0.00261  0.00269
  109  Theta_6         0.00066  0.00145  0.00193  0.00244  0.00374  0.00205  0.00213
  109  Theta_7         0.00062  0.00140  0.00191  0.00247  0.00385  0.00207  0.00216
  109  Theta_8         0.00065  0.00146  0.00198  0.00255  0.00397  0.00214  0.00222
  109  Theta_9         0.00118  0.00216  0.00274  0.00335  0.00494  0.00289  0.00298
  109  M_2->3             0.00     0.00  1525.88 28076.17 64697.27 28381.35   811.93
  109  M_3->4             0.00     0.00  1525.88 27465.82 64086.91 27771.00   723.06
  109  M_4->5             0.00     0.00  1525.88 27465.82 64086.91 27771.00   677.61
  109  M_5->6             0.00     0.00  1525.88 27465.82 64086.91 27771.00   691.11
  109  M_6->7             0.00     0.00  1525.88 27465.82 64086.91 27771.00   727.25
  109  M_7->8             0.00     0.00  1525.88 27465.82 64086.91 27771.00   723.07
  109  M_8->9             0.00     0.00  1525.88 27465.82 64086.91 27771.00   708.40
  109  D_6->1          0.00000  0.00020  0.00097  0.00167  0.00327  0.00150  0.00101
  109  D_2->3          0.00000  0.00020  0.00097  0.00167  0.00327  0.00150  0.00101
  109  D_3->4          0.00000  0.00027  0.00110  0.00180  0.00333  0.00150  0.00109
  109  D_4->5          0.00000  0.00027  0.00110  0.00187  0.00347  0.00157  0.00116
  109  D_5->6          0.00000  0.00027  0.00110  0.00180  0.00340  0.00157  0.00113
  109  D_6->7          0.00000  0.00027  0.00110  0.00180  0.00347  0.00157  0.00111
  109  D_7->8          0.00000  0.00027  0.00110  0.00180  0.00347  0.00157  0.00112
  109  D_8->9          0.00000  0.00027  0.00110  0.00187  0.00353  0.00157  0.00117
  All  Theta_1         0.00202  0.00243  0.00272  0.00300  0.00339  0.00273  0.00272
  All  Theta_2         0.00058  0.00096  0.00124  0.00151  0.00189  0.00124  0.00124
  All  Theta_3         0.00104  0.00145  0.00174  0.00201  0.00241  0.00174  0.00174
  All  Theta_4         0.00175  0.00214  0.00243  0.00270  0.00308  0.00243  0.00243
  All  Theta_5         0.00280  0.00317  0.00346  0.00374  0.00413  0.00346  0.00346
  All  Theta_6         0.00188  0.00229  0.00258  0.00287  0.00328  0.00259  0.00258
  All  Theta_7         0.00211  0.00251  0.00280  0.00309  0.00354  0.00281  0.00280
  All  Theta_8         0.00201  0.00243  0.00272  0.00300  0.00342  0.00273  0.00272
  All  Theta_9         0.00298  0.00335  0.00363  0.00391  0.00427  0.00364  0.00363
  All  M_2->3             0.00     0.00  1525.88  4272.46  4272.46 28381.35   915.53
  All  M_3->4             0.00     0.00  1525.88  4272.46  4272.46 28381.35   915.53
  All  M_4->5             0.00     0.00  1525.88  4272.46  4272.46 28381.35   915.53
  All  M_5->6             0.00     0.00  1525.88 28076.17 64697.27 28381.35   915.53
  All  M_6->7             0.00     0.00  1525.88  4272.46  4272.46 28381.35   915.53
  All  M_7->8             0.00     0.00  1525.88  4272.46  4272.46 28381.35   915.53
  All  M_8->9             0.00     0.00  1525.88  4272.46  4272.46 28381.35   915.53
  All  D_6->1          0.00000  0.00020  0.00090  0.00160  0.00287  0.00137  0.00092
  All  D_2->3          0.00000  0.00013  0.00083  0.00153  0.00287  0.00137  0.00085
  All  D_3->4          0.00000  0.00020  0.00097  0.00167  0.00293  0.00143  0.00097
  All  D_4->5          0.00000  0.00020  0.00097  0.00167  0.00293  0.00143  0.00097
  All  D_5->6          0.00000  0.00020  0.00097  0.00167  0.00293  0.00143  0.00097
  All  D_6->7          0.00000  0.00020  0.00097  0.00167  0.00293  0.00143  0.00097
  All  D_7->8          0.00000  0.00020  0.00097  0.00167  0.00293  0.00143  0.00097
  All  D_8->9          0.00000  0.00020  0.00097  0.00167  0.00293  0.00143  0.00097
-----------------------------------------------------------------------------------



Log-Probability of the data given the model (marginal likelihood = log(P(D|thisModel))
--------------------------------------------------------------------
[Use this value for Bayes factor calculations:
BF = Exp[log(P(D|thisModel) - log(P(D|otherModel)]
shows the support for thisModel]



Locus          TI(1a)       BTI(1b)         HS(2)
-------------------------------------------------
      1          0.00          0.00          0.00
      2          0.00          0.00          0.00
      3          0.00          0.00          0.00
      4          0.00          0.00          0.00
      5          0.00          0.00          0.00
      6          0.00          0.00          0.00
      7          0.00          0.00          0.00
      8          0.00          0.00          0.00
      9          0.00          0.00          0.00
     10          0.00          0.00          0.00
     11          0.00          0.00          0.00
     12          0.00          0.00          0.00
     13          0.00          0.00          0.00
     14          0.00          0.00          0.00
     15          0.00          0.00          0.00
     16          0.00          0.00          0.00
     17          0.00          0.00          0.00
     18          0.00          0.00          0.00
     19          0.00          0.00          0.00
     20          0.00          0.00          0.00
     21          0.00          0.00          0.00
     22          0.00          0.00          0.00
     23          0.00          0.00          0.00
     24          0.00          0.00          0.00
     25          0.00          0.00          0.00
     26          0.00          0.00          0.00
     27          0.00          0.00          0.00
     28          0.00          0.00          0.00
     29          0.00          0.00          0.00
     30          0.00          0.00          0.00
     31          0.00          0.00          0.00
